sender,receiver,created_at,text
rdsathene,MiddleMolly,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,BobForDinner,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,TruthRuththe,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,shelly_laughing,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,Sailing_fool,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,SaginawsSong,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,banquet_beggars,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,BubblesToBurst,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,CyborgBjorn,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,elevenstars,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,pepper26potts,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,itsjustkay0k,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,darealwiles,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,FatherOfTheBir9,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,McCadeMiller2,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,prettynobodyco,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,ulcerative,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,M4M4ALL,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,ReadeAlexandra,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
rdsathene,TaraReadeTruth,2021-10-30T15:12:24Z,"@EatAtJoes7 @manifesto2000 @upperleftwino @DynastyEnd @pixfiber @Dallas4Bernie @BDemocratsfor @BySallyAlbright @MiddleMolly @BobForDinner @TruthRuththe @shelly_laughing @Sailing_fool @SaginawsSong @banquet_beggars @BubblesToBurst @CyborgBjorn @elevenstars @pepper26potts @itsjustkay0k @darealwiles @FatherOfTheBir9 @McCadeMiller2 @prettynobodyco @ulcerative @M4M4ALL @ReadeAlexandra @TaraReadeTruth @glennkirschner2 @DNC @TaranaBurke @RTAmericaNews @ChrisLynnHedges @maxkeiser @LeeCamp @GovJVentura @JohnRalstonSaul @OurRevolutionPR @OurRevolution @ProudSocialist @TRNshow @ninaturner @Bioregional @kthalps @EdProgress @bc_disability @candisability @GSVteam @NewsHour Bill Gates and David Coleman's #CCSS was formed on the basis of the ""Great Man"" theory of history and E. D. Hirsch, Jr.’s “core knowledge” list of literature which, by design, excluded works by #POC. CCSS is literally a white supremacist curriculum. No wonder you support it. https://t.co/K9axvIRaFO"
